KAJ8019408	XP_030852855
KAJ8024363	XP_030846061
KAJ8024427	XP_030830041
KAJ8024555	XP_003725284
KAJ8024587	XP_030846001
KAJ8024683	XP_001198541
KAJ8024715	XP_030845948
KAJ8024907	XP_800280
KAJ8024939	XP_011660547
KAJ8024971	XP_791068
KAJ8025099	XP_030830089
KAJ8025131	XP_789514
KAJ8025227	XP_030846690
KAJ8025291	NP_001229612
KAJ8025355	XP_003724998
KAJ8025419	XP_030841826
KAJ8025451	XP_030841969
KAJ8025515	XP_030842155
KAJ8025643	XP_030848399
KAJ8025707	XP_011662249
KAJ8025739	XP_030841163
KAJ8025867	XP_001199776
KAJ8025931	XP_001183018
KAJ8025963	XP_011663547
KAJ8026027	XP_030841421
KAJ8026123	XP_030841391
KAJ8026187	XP_030841603
KAJ8026251	XP_030848566
KAJ8026283	XP_030841231
KAJ8026347	XP_011664975
KAJ8026411	XP_003729456
KAJ8026539	XP_030850408
KAJ8026667	XP_786964
KAJ8026699	XP_030851393
KAJ8026763	XP_030851023
KAJ8026891	XP_030850267
KAJ8027115	XP_030851138
KAJ8027179	XP_030850848
KAJ8027211	XP_030851021
KAJ8027243	XP_794415
KAJ8027275	XP_030843151
KAJ8027403	XP_030828547
KAJ8027467	XP_011667374
KAJ8027499	XP_011672310
KAJ8027531	XP_030829891
KAJ8027851	XP_030837007
KAJ8027915	XP_030836169
KAJ8028171	XP_030836865
KAJ8028203	XP_782889
KAJ8028267	XP_003723386
KAJ8028299	XP_780942
KAJ8028523	XP_011666485
KAJ8028555	XP_030836863
KAJ8028587	XP_030836380
KAJ8028651	XP_030836345
KAJ8028715	XP_030836320
KAJ8028747	XP_030829990
KAJ8028811	XP_030836520
KAJ8028875	XP_786763
KAJ8028971	XP_030831259
KAJ8029099	XP_030832486
KAJ8029131	XP_030832214
KAJ8029259	XP_030832605
KAJ8029291	XP_030835224
KAJ8029419	XP_030832503
KAJ8029515	XP_011662092
KAJ8029547	XP_030840487
KAJ8029739	XP_783496
KAJ8030315	XP_787295
KAJ8030571	XP_030838085
KAJ8030603	XP_030837208
KAJ8030795	XP_030837975
KAJ8030827	XP_011681089
KAJ8030859	XP_030838198
KAJ8030891	XP_030849980
KAJ8030955	XP_798540
KAJ8030987	XP_030837562
KAJ8031019	XP_030837707
KAJ8031147	XP_030833132
KAJ8031179	XP_030838176
KAJ8031307	XP_798752
KAJ8031403	XP_030843845
KAJ8031563	XP_030843832
KAJ8031659	XP_011679581
KAJ8031979	XP_030839867
KAJ8032363	XP_030844461
KAJ8032395	XP_030844108
KAJ8032491	XP_030847411
KAJ8032587	XP_030831746
KAJ8032843	XP_030842301
KAJ8032907	XP_030839064
KAJ8033003	XP_030838591
KAJ8033227	XP_030838910
KAJ8033323	XP_030839089
KAJ8033387	XP_030838554
KAJ8033451	XP_030839116
KAJ8033675	XP_030839370
KAJ8033707	XP_011663483
KAJ8033739	XP_030837529
KAJ8033931	XP_799088
KAJ8034507	XP_030836748
KAJ8034827	XP_030834424
KAJ8035147	XP_030833245
KAJ8035211	XP_030833997
KAJ8035243	XP_030846132
KAJ8035339	XP_030833861
KAJ8035531	XP_030828442
KAJ8035595	XP_797197
KAJ8035691	XP_030829211
KAJ8035851	XP_783729
KAJ8035883	XP_011671874
KAJ8035915	XP_030828404
KAJ8035979	XP_030828456
KAJ8036011	XP_793795
KAJ8036043	XP_795314
KAJ8036107	XP_003723781
KAJ8036171	XP_030829429
KAJ8036203	XP_785580
KAJ8036235	XP_030829039
KAJ8036299	XP_030856330
KAJ8036395	XP_030828010
KAJ8036459	XP_030856153
KAJ8036555	XP_001199284
KAJ8036619	XP_030855737
KAJ8036907	XP_785810
KAJ8037131	XP_030841045
KAJ8037163	XP_030830092
KAJ8037259	XP_030840279
KAJ8037291	XP_030840674
KAJ8037323	XP_030839838
KAJ8037387	XP_030839982
KAJ8037419	XP_030839898
KAJ8037643	XP_003729914
KAJ8037675	XP_030840106
KAJ8037771	XP_030840501
KAJ8037867	XP_030842105
KAJ8037963	XP_786488
KAJ8038091	XP_784548
KAJ8038123	XP_030840313
KAJ8038539	XP_030853595
KAJ8038635	XP_793038
KAJ8038667	XP_030854107
KAJ8038795	XP_030853576
KAJ8038827	XP_030841873
KAJ8038891	XP_001176791
KAJ8038923	XP_030853234
KAJ8038955	XP_030853474
KAJ8039019	XP_030853561
KAJ8039147	XP_030829762
KAJ8039275	XP_030844959
KAJ8039371	XP_030850211
KAJ8039499	XP_030853798
KAJ8039691	XP_030836485
KAJ8040107	XP_011679429
KAJ8040171	XP_794612
KAJ8040267	XP_030835903
KAJ8040331	XP_030851675
KAJ8040395	XP_030851967
KAJ8040427	XP_030844612
KAJ8040587	XP_003724602
KAJ8040683	XP_011666637
KAJ8040715	XP_030852419
KAJ8040747	XP_011672806
KAJ8040779	XP_030833745
KAJ8040811	XP_030852582
KAJ8041003	XP_780973
KAJ8041067	XP_030831212
KAJ8041163	XP_794053
KAJ8041195	XP_030831135
KAJ8041291	XP_030835418
KAJ8041323	XP_030831830
KAJ8041355	XP_030831203
KAJ8041419	XP_030831202
KAJ8041579	XP_030831475
KAJ8041675	XP_781802
KAJ8041803	XP_003726133
KAJ8041835	XP_780353
KAJ8041867	XP_030831204
KAJ8041899	XP_011682093
KAJ8041931	XP_030830953
KAJ8041963	XP_011679908
KAJ8042123	XP_030831842
KAJ8042219	XP_030831322
KAJ8042251	XP_030831148
KAJ8042315	XP_030831216
KAJ8042507	XP_030830947
KAJ8042635	XP_030848115
KAJ8042699	NP_999805
KAJ8042731	XP_003726293
KAJ8042763	XP_003730849
KAJ8042795	XP_030847273
KAJ8042859	XP_030848204
KAJ8042891	XP_011666026
KAJ8042923	XP_003725556
KAJ8042955	XP_030831489
KAJ8043179	XP_030839078
KAJ8043275	XP_030829395
KAJ8043371	XP_030848133
KAJ8043403	XP_030848474
KAJ8043531	NP_001116989
KAJ8043595	XP_794567
KAJ8043691	XP_011675498
KAJ8043755	XP_793816
KAJ8043787	XP_011680189
KAJ8043947	XP_030847572
KAJ8043979	XP_003726418
KAJ8044075	XP_003731415
KAJ8044107	XP_030848381
KAJ8044203	XP_780791
KAJ8044267	XP_030836692
KAJ8044331	XP_784025
KAJ8044363	XP_030854442
KAJ8044427	XP_030855197
KAJ8044459	XP_781000
KAJ8044523	XP_030854248
KAJ8044619	XP_011664907
KAJ8044907	XP_003728558
KAJ8045003	XP_030854247
KAJ8045099	XP_783285
KAJ8045131	XP_792196
KAJ8045355	XP_030855403
KAJ8045419	XP_011664861
KAJ8045483	XP_796247
KAJ8045739	NP_999786
KAJ8045771	XP_787930
KAJ8045835	XP_030854446
KAJ8045963	XP_001199222
KAJ8046027	XP_030854847
KAJ8046059	XP_784207
KAJ8046251	XP_800070
KAJ8046347	XP_003726460
KAJ8046379	XP_786272
KAJ8046443	XP_781769
KAJ8046507	XP_030827829
KAJ8046603	XP_030828084
KAJ8046667	XP_030828018
KAJ8046731	XP_030853629
KAJ8046795	XP_030856194
KAJ8046827	XP_011668878
KAJ8046955	XP_796385
KAJ8046987	XP_030856092
KAJ8047019	XP_030828027
KAJ8047083	XP_030853759
KAJ8047115	XP_030827981
KAJ8047211	XP_030828998
KAJ8047339	XP_011665588
KAJ8047403	XP_011660931
KAJ8047531	XP_787439
KAJ8047723	XP_030856096
KAJ8047755	XP_030829502
KAJ8047979	XP_790960
KAJ8048107	XP_030848889
KAJ8048139	XP_030849161
KAJ8048939	XP_011677654
KAJ8049195	XP_030841413
KAJ8049323	XP_030856025
KAJ8049419	XP_003725530
KAJ8049515	XP_011672062
KAJ8049643	XP_030849343
KAJ8049675	XP_792667
KAJ8050379	XP_030849392
KAJ8050603	XP_030839669
KAJ8050699	XP_030830359
KAJ8051115	XP_787678
KAJ8051147	XP_030848907
KAJ8017388	XP_011679065
KAJ8017452	XP_030846719
KAJ8018924	XP_788981
KAJ8019468	XP_011683134
KAJ8019532	XP_030843638
KAJ8019596	XP_030829688
KAJ8019628	XP_030829649
KAJ8019660	XP_001176097
KAJ8019788	XP_011680537
KAJ8019820	XP_030830388
KAJ8019884	XP_783931
KAJ8020044	XP_030830244
KAJ8020140	XP_030830819
KAJ8020204	XP_030830284
KAJ8020428	XP_030829930
KAJ8020492	XP_783974
KAJ8020780	XP_781787
KAJ8020812	XP_030835987
KAJ8020876	XP_030829866
KAJ8020972	XP_030844745
KAJ8021196	XP_030835452
KAJ8021356	XP_011668802
KAJ8021388	XP_030843200
KAJ8021484	XP_030842933
KAJ8021548	XP_030842643
KAJ8021612	XP_780852
KAJ8021644	XP_030842996
KAJ8021676	NP_001154910
KAJ8021836	XP_030842408
KAJ8022060	XP_030842773
KAJ8022124	XP_030843140
KAJ8022220	XP_030842451
KAJ8022316	XP_003729449
KAJ8022444	XP_030835770
KAJ8022572	XP_030835727
KAJ8022636	XP_030828739
KAJ8022668	XP_030839745
KAJ8022732	XP_011677499
KAJ8022764	XP_030834951
KAJ8022796	XP_011666288
KAJ8022924	XP_030835347
KAJ8023084	XP_030835836
KAJ8023468	XP_030845001
KAJ8023724	XP_030845246
KAJ8023820	XP_780794
KAJ8023948	XP_030845441
KAJ8024012	XP_030838510
KAJ8024140	XP_030844644
KAJ8024236	XP_030844949
KAJ8024364	XP_030846198
KAJ8024428	XP_030846378
KAJ8024460	XP_030830212
KAJ8024588	XP_030846803
KAJ8024652	XP_030846478
KAJ8024684	XP_030846180
KAJ8024780	XP_030841076
KAJ8024940	XP_030846804
KAJ8024972	XP_030846628
KAJ8025004	XP_030846285
KAJ8025292	XP_787312
KAJ8025356	XP_030842306
KAJ8025388	XP_030841401
KAJ8025420	XP_030841793
KAJ8025484	XP_780603
KAJ8025548	XP_030846427
KAJ8025580	XP_030848899
KAJ8025612	XP_003727197
KAJ8025644	XP_030842204
KAJ8025708	XP_003727705
KAJ8025740	XP_030841493
KAJ8025836	XP_003724836
KAJ8025900	XP_030841306
KAJ8025964	XP_030841855
KAJ8026028	NP_999831
KAJ8026060	XP_030841301
KAJ8026092	XP_030841472
KAJ8026124	XP_786006
KAJ8026188	XP_030848558
KAJ8026220	XP_011661672
KAJ8026252	XP_011683173
KAJ8026284	XP_030841232
KAJ8026348	XP_030842041
KAJ8026412	XP_030851089
KAJ8026476	XP_797640
KAJ8026668	XP_030831496
KAJ8026700	XP_030828278
KAJ8026732	XP_030850315
KAJ8026860	XP_030851180
KAJ8027020	XP_030830225
KAJ8027116	XP_030850617
KAJ8027308	XP_011674066
KAJ8027372	XP_030853894
KAJ8027404	XP_030828268
KAJ8027468	XP_011667432
KAJ8027532	XP_787030
KAJ8027564	XP_011666848
KAJ8027756	XP_030836572
KAJ8027788	XP_030836182
KAJ8027884	XP_030847129
KAJ8028044	XP_795511
KAJ8028076	XP_030836724
KAJ8028172	XP_030836926
KAJ8028204	XP_030836693
KAJ8028236	XP_030836990
KAJ8028300	XP_030836871
KAJ8028460	XP_030836115
KAJ8028620	XP_030836390
KAJ8028652	XP_030837102
KAJ8028684	XP_030831828
KAJ8028716	XP_030837162
KAJ8028748	XP_001199075
KAJ8028812	XP_030836797
KAJ8028876	XP_030832478
KAJ8028940	XP_001183272
KAJ8029004	XP_030833239
KAJ8029100	XP_001200652
KAJ8029260	XP_030832145
KAJ8029484	XP_793469
KAJ8029548	XP_011677198
KAJ8029740	XP_011683664
KAJ8029772	XP_030832352
KAJ8029804	XP_003726120
KAJ8030028	XP_011677515
KAJ8030060	XP_011669577
KAJ8030252	XP_030837675
KAJ8030444	XP_030838030
KAJ8030636	XP_030842078
KAJ8030700	XP_780304
KAJ8030764	XP_030837825
KAJ8030796	XP_030855333
KAJ8030828	XP_030838077
KAJ8030860	XP_030838197
KAJ8030892	XP_011663482
KAJ8030924	XP_003728805
KAJ8030956	XP_030838088
KAJ8030988	XP_030837568
KAJ8031020	XP_030837533
KAJ8031116	XP_030838164
KAJ8031212	XP_030838109
KAJ8031308	XP_030837711
KAJ8031340	XP_011681069
KAJ8029807	XP_030832887
KAJ8029935	XP_030832892
KAJ8029967	XP_782644
KAJ8029999	XP_030833308
KAJ8030095	XP_030855793
KAJ8030159	XP_030837278
KAJ8030255	XP_793369
KAJ8030287	XP_011683575
KAJ8030511	XP_030838167
KAJ8030607	XP_030838352
KAJ8030703	XP_030838004
KAJ8030767	XP_030837839
KAJ8030831	XP_030837517
KAJ8030991	XP_030837537
KAJ8031023	XP_030837331
KAJ8031215	XP_030837753
KAJ8023087	XP_784441
KAJ8023727	XP_786805
KAJ8023791	XP_030844721
KAJ8023823	XP_030845333
KAJ8023919	XP_787488
KAJ8023951	XP_030845399
KAJ8023983	XP_030845097
KAJ8024143	XP_030845124
KAJ8033548	XP_030856090
KAJ8033676	XP_785964
KAJ8033964	NP_001135853
KAJ8034092	XP_030838618
KAJ8034316	XP_030834210
KAJ8034764	XP_030833346
KAJ8034828	XP_030833915
KAJ8034892	XP_030833859
KAJ8034924	XP_030834570
KAJ8035052	XP_011680172
KAJ8035212	XP_030833539
KAJ8035244	XP_030833692
KAJ8035276	XP_003729804
KAJ8035340	XP_785948
KAJ8035500	XP_030833448
KAJ8035532	XP_011675391
KAJ8035724	XP_030828124
KAJ8035980	XP_030856333
KAJ8036268	XP_030856210
KAJ8036332	XP_011665936
KAJ8036396	XP_030836712
KAJ8036524	XP_030856128
KAJ8036556	XP_790871
KAJ8036620	XP_785091
KAJ8036716	XP_030828371
KAJ8036748	XP_790560
KAJ8036940	XP_030840207
KAJ8036972	XP_030839966
KAJ8037004	XP_030840007
KAJ8037068	XP_030840154
KAJ8037100	XP_030855261
KAJ8037292	XP_030840673
KAJ8037324	XP_030840209
KAJ8037420	XP_783848
KAJ8037452	XP_001181885
KAJ8037548	XP_003729915
KAJ8037580	XP_030855033
KAJ8037644	XP_030840754
KAJ8037868	XP_030840420
KAJ8037964	XP_030840746
KAJ8038124	XP_030842280
KAJ8038220	XP_030852974
KAJ8038284	XP_785308
KAJ8038412	XP_030853728
KAJ8038508	XP_030853577
KAJ8038540	XP_011679106
KAJ8038668	XP_003730396
KAJ8038700	XP_011679764
KAJ8038732	XP_030852152
KAJ8038892	XP_030853185
KAJ8038924	XP_788097
KAJ8039020	XP_030840089
KAJ8039212	XP_011663188
KAJ8039276	XP_030840325
KAJ8046671	XP_003730812
KAJ8046735	XP_030832231
KAJ8046767	XP_030828646
KAJ8046895	XP_030828569
KAJ8046927	XP_030855909
KAJ8046991	XP_030828434
KAJ8047087	XP_030828728
KAJ8047343	XP_003725588
KAJ8047407	XP_003728227
KAJ8047535	XP_786893
KAJ8047631	XP_030853699
KAJ8047663	XP_030834197
KAJ8047759	XP_792832
KAJ8047823	XP_030855054
KAJ8048463	XP_011670511
KAJ8040815	XP_030852070
KAJ8040847	XP_030851799
KAJ8041071	XP_788587
KAJ8041167	XP_780969
KAJ8041423	XP_030831667
KAJ8041615	XP_003730239
KAJ8041679	XP_030830935
KAJ8041743	XP_003728978
KAJ8041775	XP_001179356
KAJ8041871	NP_999656
KAJ8041967	XP_030831627
KAJ8042031	XP_030831493
KAJ8042063	XP_784449
KAJ8042191	XP_030831848
KAJ8042383	XP_030831481
KAJ8042447	XP_011673563
KAJ8042479	XP_030832392
KAJ8042511	XP_011674138
KAJ8042735	XP_030836186
KAJ8042767	XP_011663710
KAJ8042895	XP_784498
KAJ8042959	XP_787213
KAJ8043119	XP_030847519
KAJ8043183	XP_030847466
KAJ8038095	XP_011666606
KAJ8038159	XP_030840315
KAJ8038223	XP_030853567
KAJ8038415	XP_785235
KAJ8038479	XP_783509
KAJ8038511	XP_030840378
KAJ8038543	XP_011670342
KAJ8038575	XP_011660599
KAJ8038703	XP_800310
KAJ8038735	XP_030830533
KAJ8038767	XP_030853409
KAJ8038863	XP_784649
KAJ8038927	XP_030854068
KAJ8038959	XP_030853438
KAJ8038991	XP_030853323
KAJ8036847	XP_796543
KAJ8036911	XP_030840247
KAJ8037039	XP_030840065
KAJ8037135	XP_030840719
KAJ8037231	XP_003728606
KAJ8037295	XP_781839
KAJ8037327	XP_030840727
KAJ8037423	XP_003726707
KAJ8037455	XP_030839795
KAJ8037583	XP_780508
KAJ8037615	XP_030840824
KAJ8037647	XP_030840973
KAJ8037679	XP_794577
KAJ8037743	XP_030847930
KAJ8036303	XP_030827855
KAJ8036335	XP_030827930
KAJ8036399	XP_030828032
KAJ8036591	XP_030829321
KAJ8036623	XP_030828458
KAJ8036687	XP_030856251
KAJ8036783	XP_030839755
KAJ8034895	XP_003730759
KAJ8035247	XP_030833817
KAJ8034703	XP_030833497
KAJ8033999	XP_794123
KAJ8033551	XP_794078
KAJ8024947	XP_030846084
KAJ8025011	XP_030846197
KAJ8025075	XP_011679357
KAJ8025203	XP_030848192
KAJ8025299	XP_030846798
KAJ8025331	XP_783799
KAJ8025491	XP_030841752
KAJ8025523	XP_030848810
KAJ8025587	XP_003725183
KAJ8025651	XP_030841756
KAJ8025683	XP_030842210
KAJ8025747	XP_030841427
KAJ8025779	XP_011672427
KAJ8025811	XP_030842259
KAJ8021171	XP_030842636
KAJ8020947	XP_030840796
KAJ8021011	XP_030830155
KAJ8022771	XP_030834954
KAJ8022835	XP_030835440
KAJ8022867	XP_003723620
KAJ8022899	XP_011663004
KAJ8023587	XP_030845126
KAJ8022499	XP_030834978
KAJ8030822	XP_030850737
KAJ8044556	XP_030855649
KAJ8044588	XP_030854237
KAJ8044620	XP_030855452
KAJ8044684	XP_030855538
KAJ8044716	XP_030854688
KAJ8044908	XP_785735
KAJ8045004	XP_011674044
KAJ8045036	XP_030854483
KAJ8045100	XP_030855563
KAJ8045196	XP_030855635
KAJ8045260	XP_030855381
KAJ8045292	XP_790566
KAJ8045324	XP_011670825
KAJ8045420	XP_030855586
KAJ8045452	XP_793071
KAJ8045484	XP_030854963
KAJ8045644	XP_030855229
KAJ8045740	XP_786269
KAJ8045804	XP_030854431
KAJ8045932	XP_030854972
KAJ8045964	XP_030855621
KAJ8045996	XP_788739
KAJ8046028	XP_030854851
KAJ8046060	XP_003726884
KAJ8046348	XP_030828260
KAJ8046412	XP_030829002
KAJ8046444	XP_030827948
KAJ8046508	XP_782473
KAJ8046796	XP_011667875
KAJ8046828	XP_030828856
KAJ8046924	XP_030856271
KAJ8046956	XP_030827902
KAJ8046988	XP_011674797
KAJ8047084	XP_783902
KAJ8047404	XP_003724030
KAJ8047564	XP_785354
KAJ8047628	XP_030828908
KAJ8047692	XP_784312
KAJ8047724	XP_030828121
KAJ8047948	XP_030837207
KAJ8048108	XP_030851613
KAJ8048428	XP_030841838
KAJ8049740	NP_001075433
KAJ8049772	XP_030848703
KAJ8050380	XP_003729398
KAJ8050668	XP_003725555
KAJ8050956	XP_011673175
KAJ8051052	XP_011672120
KAJ8018029	XP_030837791
KAJ8018349	XP_011668961
KAJ8019245	XP_030835839
KAJ8019533	XP_030845144
KAJ8019565	XP_030830540
KAJ8019885	XP_030829575
KAJ8019917	XP_030830605
KAJ8019981	XP_030829559
KAJ8020141	XP_030830285
KAJ8020173	XP_786961
KAJ8020205	XP_011674407
KAJ8020301	XP_030829631
KAJ8020333	XP_003723726
KAJ8020429	XP_030829681
KAJ8020557	XP_030830555
KAJ8020589	NP_001295590
KAJ8020621	XP_030829616
KAJ8020653	XP_030830271
KAJ8020781	XP_785886
KAJ8020813	XP_030829840
KAJ8021069	XP_011660381
KAJ8021101	XP_011662889
KAJ8021197	XP_011674541
KAJ8021293	XP_788725
KAJ8021325	XP_011675784
KAJ8021389	XP_030842815
KAJ8021581	XP_030843141
KAJ8021613	XP_030842379
KAJ8021677	XP_030843359
KAJ8021709	XP_030843110
KAJ8021741	XP_030842749
KAJ8021773	XP_030842455
KAJ8021805	XP_011681774
KAJ8021997	XP_011680287
KAJ8022029	XP_030843373
KAJ8022317	XP_030835140
KAJ8022381	XP_003724370
KAJ8022413	XP_781962
KAJ8022445	XP_030829236
KAJ8022541	XP_011670062
KAJ8022669	XP_030835824
KAJ8022733	XP_030835647
KAJ8022893	XP_030835367
KAJ8023053	XP_030835415
KAJ8023085	XP_795744
KAJ8023149	XP_030835476
KAJ8023181	XP_030835034
KAJ8023437	XP_030845183
KAJ8023469	XP_030845069
KAJ8023501	XP_030845562
KAJ8023565	XP_030835385
KAJ8023725	XP_030830966
KAJ8023789	XP_030842594
KAJ8023821	XP_011669397
KAJ8023853	XP_011664934
KAJ8023949	XP_003727177
KAJ8023981	XP_003725853
KAJ8024013	XP_790445
KAJ8024109	XP_786303
KAJ8024429	XP_030846384
KAJ8024461	XP_030845670
KAJ8024525	XP_030846369
KAJ8024557	XP_030846340
KAJ8024621	XP_030845383
KAJ8024653	XP_030846479
KAJ8024717	XP_030846576
KAJ8024781	XP_030840899
KAJ8024813	XP_030846140
KAJ8025005	XP_030846273
KAJ8025101	XP_030830095
KAJ8025197	XP_792349
KAJ8025261	XP_030845638
KAJ8025293	XP_030846184
KAJ8025325	XP_030846183
KAJ8025389	XP_782895
KAJ8025485	XP_011662006
KAJ8025517	XP_030842154
KAJ8025581	XP_030842114
KAJ8025805	XP_030841396
KAJ8026029	XP_030842044
KAJ8026061	XP_791272
KAJ8026093	XP_030842199
KAJ8026125	XP_030841938
KAJ8026349	XP_030841282
KAJ8026381	XP_030841173
KAJ8026509	XP_011664475
KAJ8026669	XP_030850968
KAJ8026733	XP_030849972
KAJ8026797	XP_782114
KAJ8026861	XP_030851199
KAJ8026925	XP_780668
KAJ8027117	XP_003728147
KAJ8027309	XP_030850703
KAJ8027757	XP_030837419
KAJ8027789	XP_030837126
KAJ8027821	XP_030836122
KAJ8027853	XP_001179256
KAJ8027885	XP_030836447
KAJ8027949	XP_030839231
KAJ8028013	XP_030837024
KAJ8028109	XP_030836916
KAJ8028205	XP_030836976
KAJ8028237	XP_030836992
KAJ8028301	XP_030836093
KAJ8028429	XP_011669285
KAJ8028557	XP_001189729
KAJ8028589	NP_001229593
KAJ8028781	XP_030836210
KAJ8028845	XP_001198957
KAJ8029037	XP_793124
KAJ8029101	XP_003724394
KAJ8029133	XP_030833314
KAJ8029165	XP_030832508
KAJ8029229	XP_001186857
KAJ8029261	XP_030832473
KAJ8029325	XP_001186640
KAJ8029453	XP_003724026
KAJ8029549	XP_030832389
KAJ8029805	XP_030832165
KAJ8029869	XP_030832317
KAJ8029933	XP_798365
KAJ8029997	XP_030832471
KAJ8030157	XP_003727918
KAJ8030189	XP_030837788
KAJ8030477	XP_030838265
KAJ8030605	XP_030838080
KAJ8030701	XP_011665556
KAJ8030829	XP_030837441
KAJ8030893	XP_030845587
KAJ8030925	XP_795548
KAJ8030957	NP_001091916
KAJ8030989	XP_030837567
KAJ8031117	XP_791368
KAJ8031149	XP_003728018
KAJ8031181	XP_795111
KAJ8031213	XP_030837754
KAJ8031821	XP_785873
KAJ8031949	XP_030844450
KAJ8032205	XP_030846815
KAJ8032301	XP_030843777
KAJ8032397	XP_030843671
KAJ8032621	XP_003729878
KAJ8032781	XP_030839118
KAJ8032845	XP_011678136
KAJ8032877	XP_799954
KAJ8032909	XP_030838927
KAJ8032973	XP_030842371
KAJ8033453	XP_030838609
KAJ8033485	XP_030839117
KAJ8033677	XP_003725861
KAJ8033965	XP_030839045
KAJ8033997	XP_030839547
KAJ8034093	XP_003729294
KAJ8034317	XP_030834327
KAJ8034605	XP_030833727
KAJ8034669	XP_030834239
KAJ8034797	XP_030833749
KAJ8034925	XP_030834121
KAJ8035245	XP_030833504
KAJ8035533	XP_030855842
KAJ8035565	XP_030856040
KAJ8035629	XP_796958
KAJ8036333	XP_030829393
KAJ8036397	XP_783897
KAJ8036557	XP_030828362
KAJ8036589	XP_030844982
KAJ8036621	XP_011661861
KAJ8036909	XP_794467
KAJ8037037	XP_030840296
KAJ8037133	XP_791401
KAJ8037197	XP_030841128
KAJ8037325	XP_783814
KAJ8037389	XP_030839786
KAJ8037485	XP_787207
KAJ8037549	XP_791124
KAJ8037613	XP_030837430
KAJ8037709	XP_003728108
KAJ8037741	XP_003729284
KAJ8037837	XP_030839440
KAJ8037869	XP_011669370
KAJ8037997	XP_030855224
KAJ8038029	XP_030839900
KAJ8038189	XP_030840376
KAJ8038221	XP_030853435
KAJ8038509	XP_790369
KAJ8038573	XP_030853790
KAJ8038669	XP_030853463
KAJ8038701	XP_030854095
KAJ8038733	XP_791692
KAJ8038861	XP_030853132
KAJ8038893	XP_030853583
KAJ8038925	XP_796453
KAJ8038957	XP_030853176
KAJ8038989	XP_030854047
KAJ8039021	XP_030852975
KAJ8039213	XP_030853619
KAJ8039245	XP_011669763
KAJ8039277	XP_030852910
KAJ8039533	XP_001200485
KAJ8039565	XP_003724136
KAJ8039693	XP_030852766
KAJ8039757	XP_030852402
KAJ8039853	XP_030852125
KAJ8039949	XP_011661640
KAJ8039981	XP_030852119
KAJ8040045	XP_030853803
KAJ8040077	XP_030829240
KAJ8040173	XP_787941
KAJ8040269	XP_030852693
KAJ8040493	XP_030852307
KAJ8040557	XP_001180805
KAJ8040621	XP_011674510
KAJ8040685	XP_030852731
KAJ8040749	XP_030852161
KAJ8040845	XP_011665441
KAJ8041005	XP_030852355
KAJ8041197	XP_030831676
KAJ8041229	XP_784010
KAJ8041325	XP_030831712
KAJ8041389	XP_030831893
KAJ8041645	XP_030832109
KAJ8041773	XP_011676907
KAJ8041805	XP_030831196
KAJ8041869	XP_786209
KAJ8041901	XP_785435
KAJ8041933	XP_030831847
KAJ8042093	XP_011662281
KAJ8042157	XP_030831683
KAJ8042221	XP_011668964
KAJ8042477	XP_030831660
KAJ8042637	XP_030847782
KAJ8042733	XP_003726294
KAJ8042765	XP_030847413
KAJ8042829	XP_030847095
KAJ8042893	XP_030848395
KAJ8042957	XP_030847712
KAJ8043053	XP_030847898
KAJ8043117	XP_030847964
KAJ8043149	XP_030847410
KAJ8043277	XP_030848096
KAJ8043597	XP_030848302
KAJ8043789	XP_030847423
KAJ8043821	XP_030830826
KAJ8043949	XP_030847309
KAJ8044045	XP_030847481
KAJ8044109	XP_030847786
KAJ8044141	XP_003729481
KAJ8044237	XP_030831441
KAJ8044333	XP_791177
KAJ8044461	XP_030840353
KAJ8044493	XP_030854712
KAJ8044525	XP_030854814
KAJ8044557	XP_796837
KAJ8044621	XP_792926
KAJ8044717	XP_011672360
KAJ8044781	XP_030855453
KAJ8044909	XP_011673873
KAJ8045037	XP_030854813
KAJ8045069	XP_030855548
KAJ8045101	XP_030855006
KAJ8045133	XP_030854324
KAJ8045293	XP_011682451
KAJ8045357	XP_030854965
KAJ8045453	XP_780287
KAJ8045485	XP_003729345
KAJ8045549	XP_030855566
KAJ8045613	XP_011675387
KAJ8045677	XP_011675887
KAJ8045837	XP_030854192
KAJ8045869	XP_030829989
KAJ8046061	XP_011673970
KAJ8046125	XP_784283
KAJ8046317	XP_030834776
KAJ8046349	XP_780113
KAJ8046381	XP_786210
KAJ8046445	XP_030827970
KAJ8046605	XP_011682150
KAJ8046669	XP_030828350
KAJ8046733	XP_030829090
KAJ8046861	XP_030828570
KAJ8046925	XP_801899
KAJ8047021	XP_785624
KAJ8047213	XP_030856112
KAJ8047341	XP_030855759
KAJ8047405	XP_030828894
KAJ8047533	XP_003726769
KAJ8047693	XP_030828974
KAJ8047725	XP_030828363
KAJ8047757	XP_003726966
KAJ8047789	XP_030837312
KAJ8047885	XP_030829022
KAJ8048109	XP_011669127
KAJ8048173	XP_030848814
KAJ8048557	XP_030848731
KAJ8048717	XP_030848363
KAJ8049357	XP_780121
KAJ8049421	XP_030851172
KAJ8049741	XP_030849308
KAJ8049773	XP_030848420
KAJ8049901	XP_030849311
KAJ8050029	XP_011660949
KAJ8050381	XP_011661071
KAJ8050669	XP_030849906
KAJ8050957	XP_003728628
KAJ8018158	XP_030853055
KAJ8019374	XP_030834378
KAJ8019470	XP_030851302
