HOLleu_40989	MGLB19768
HOLleu_05234	MGLB15999
HOLleu_05427	MGLB11355
HOLleu_05582	MGLB12385
HOLleu_05628	MGLB12589
HOLleu_05765	MGLB11086
HOLleu_05979	MGLB11168
HOLleu_06060	MGLB12130
HOLleu_06279	MGLB17654
HOLleu_06517	MGLB20860
HOLleu_06594	MGLB11598
HOLleu_06920	MGLB19153
HOLleu_00318	MGLB14093
HOLleu_01454	MGLB09349
HOLleu_01734	MGLB14153
HOLleu_02021	MGLB14415
HOLleu_02478	MGLB08325
HOLleu_03246	MGLB02487
HOLleu_04606	MGLB03082
HOLleu_04643	MGLB08331
HOLleu_41207	MGLB19012
HOLleu_41284	MGLB19546
HOLleu_41330	MGLB19824
HOLleu_41568	MGLB19084
HOLleu_41616	MGLB05188
HOLleu_41655	MGLB19438
HOLleu_41960	MGLB08822
HOLleu_39770	MGLB19312
HOLleu_40013	MGLB17458
HOLleu_40095	MGLB19252
HOLleu_40460	MGLB19239
HOLleu_40543	MGLB19240
HOLleu_40581	MGLB19348
HOLleu_40912	MGLB17916
HOLleu_38322	MGLB18889
HOLleu_38446	MGLB18839
HOLleu_38609	MGLB18225
HOLleu_38788	MGLB18807
HOLleu_38862	MGLB18539
HOLleu_38986	MGLB18686
HOLleu_39028	MGLB18352
HOLleu_39100	MGLB18815
HOLleu_39441	MGLB18351
HOLleu_39483	MGLB18145
HOLleu_39634	MGLB18265
HOLleu_37259	MGLB10419
HOLleu_37297	MGLB10828
HOLleu_37341	MGLB10398
HOLleu_37418	MGLB10453
HOLleu_37555	MGLB10349
HOLleu_37592	MGLB10555
HOLleu_37631	MGLB04005
HOLleu_37828	MGLB10304
HOLleu_38163	MGLB10426
HOLleu_35882	MGLB18000
HOLleu_35920	MGLB17754
HOLleu_35958	MGLB17927
HOLleu_36156	MGLB17624
HOLleu_36532	MGLB17373
HOLleu_36781	MGLB17561
HOLleu_36863	MGLB01496
HOLleu_36910	MGLB17763
HOLleu_34261	MGLB15714
HOLleu_34334	MGLB15457
HOLleu_34492	MGLB15454
HOLleu_34656	MGLB15992
HOLleu_34704	MGLB15161
HOLleu_34961	MGLB20790
HOLleu_35001	MGLB15930
HOLleu_35042	MGLB15911
HOLleu_35212	MGLB01455
HOLleu_35251	MGLB06254
HOLleu_35376	MGLB15641
HOLleu_35463	MGLB09747
HOLleu_35500	MGLB06529
HOLleu_32892	MGLB04855
HOLleu_32968	MGLB04413
HOLleu_33011	MGLB04083
HOLleu_33094	MGLB04262
HOLleu_33256	MGLB04733
HOLleu_33334	MGLB04137
HOLleu_33381	MGLB04818
HOLleu_33416	MGLB04749
HOLleu_33638	MGLB04300
HOLleu_33676	MGLB04931
HOLleu_33758	MGLB04438
HOLleu_33876	MGLB04806
HOLleu_33961	MGLB04913
HOLleu_34044	MGLB04901
HOLleu_34086	MGLB04431
HOLleu_34126	MGLB10660
HOLleu_31217	MGLB01993
HOLleu_31396	MGLB01759
HOLleu_31609	MGLB02064
HOLleu_31694	MGLB02383
HOLleu_31776	MGLB09009
HOLleu_31851	MGLB02082
HOLleu_31891	MGLB02248
HOLleu_32164	MGLB01811
HOLleu_32336	MGLB01882
HOLleu_32536	MGLB01973
HOLleu_32618	MGLB01603
HOLleu_30008	MGLB02639
HOLleu_30337	MGLB02640
HOLleu_30374	MGLB08041
HOLleu_30457	MGLB02968
HOLleu_30499	MGLB11658
HOLleu_30783	MGLB03370
HOLleu_30828	MGLB03382
HOLleu_30873	MGLB02903
HOLleu_30949	MGLB02919
HOLleu_31031	MGLB02566
HOLleu_31077	MGLB19411
HOLleu_31159	MGLB03279
HOLleu_28123	MGLB05935
HOLleu_28200	MGLB12676
HOLleu_28421	MGLB06329
HOLleu_28458	MGLB06149
HOLleu_28611	MGLB06650
HOLleu_28652	MGLB10215
HOLleu_28689	MGLB09801
HOLleu_28802	MGLB06492
HOLleu_28926	MGLB06036
HOLleu_28971	MGLB00134
HOLleu_29211	MGLB06471
HOLleu_29634	MGLB06789
HOLleu_26432	MGLB06908
HOLleu_26690	MGLB15027
HOLleu_27025	MGLB14612
HOLleu_27062	MGLB14436
HOLleu_27182	MGLB14773
HOLleu_27357	MGLB14845
HOLleu_27397	MGLB14778
HOLleu_27432	MGLB01899
HOLleu_27516	MGLB14996
HOLleu_27566	MGLB15072
HOLleu_27611	MGLB14644
HOLleu_27914	MGLB12233
HOLleu_27994	MGLB15096
HOLleu_24583	MGLB05256
HOLleu_24794	MGLB05521
HOLleu_24919	MGLB05696
HOLleu_25366	MGLB00483
HOLleu_25911	MGLB05722
HOLleu_26032	MGLB01010
HOLleu_22909	MGLB04507
HOLleu_22993	MGLB09992
HOLleu_23071	MGLB10078
HOLleu_23399	MGLB09832
HOLleu_23525	MGLB09838
HOLleu_23613	MGLB09603
HOLleu_23696	MGLB09654
HOLleu_23826	MGLB07958
HOLleu_23999	MGLB09701
HOLleu_24038	MGLB00058
HOLleu_21830	MGLB03944
HOLleu_22279	MGLB03424
HOLleu_22361	MGLB03663
HOLleu_22405	MGLB15223
HOLleu_22749	MGLB03632
HOLleu_19242	MGLB12696
HOLleu_19323	MGLB12562
HOLleu_19446	MGLB11382
HOLleu_19656	MGLB12250
HOLleu_19696	MGLB11267
HOLleu_19738	MGLB12263
HOLleu_19782	MGLB12671
HOLleu_19824	MGLB11464
HOLleu_19863	MGLB12105
HOLleu_19904	MGLB11791
HOLleu_20061	MGLB11169
HOLleu_20114	MGLB12615
HOLleu_20151	MGLB11185
HOLleu_20230	MGLB11611
HOLleu_20355	MGLB11421
HOLleu_20438	MGLB12483
HOLleu_20566	MGLB12022
HOLleu_20644	MGLB11763
HOLleu_17571	MGLB00445
HOLleu_17874	MGLB01066
HOLleu_17911	MGLB19069
HOLleu_18033	MGLB00889
HOLleu_18074	MGLB00395
HOLleu_18117	MGLB01000
HOLleu_18191	MGLB00301
HOLleu_18229	MGLB00495
HOLleu_18345	MGLB17424
HOLleu_18519	MGLB01137
HOLleu_18560	MGLB00847
HOLleu_18668	MGLB00665
HOLleu_18796	MGLB00953
HOLleu_18917	MGLB01060
HOLleu_19069	MGLB00270
HOLleu_19110	MGLB00595
HOLleu_15567	MGLB13305
HOLleu_16113	MGLB13219
HOLleu_16154	MGLB13461
HOLleu_16326	MGLB13216
HOLleu_16451	MGLB13417
HOLleu_16485	MGLB13529
HOLleu_16525	MGLB13344
HOLleu_16602	MGLB13503
HOLleu_16770	MGLB18957
HOLleu_16816	MGLB03261
HOLleu_16935	MGLB13658
HOLleu_17064	MGLB01892
HOLleu_17242	MGLB13093
HOLleu_13772	MGLB20752
HOLleu_14068	MGLB17425
HOLleu_14149	MGLB20913
HOLleu_14311	MGLB20855
HOLleu_14392	MGLB20857
HOLleu_14503	MGLB17476
HOLleu_14628	MGLB18545
HOLleu_14711	MGLB20331
HOLleu_15046	MGLB20511
HOLleu_15093	MGLB21011
HOLleu_15136	MGLB20723
HOLleu_15177	MGLB03647
HOLleu_15213	MGLB20963
HOLleu_15260	MGLB00918
HOLleu_15481	MGLB20839
HOLleu_11774	MGLB08875
HOLleu_11901	MGLB08713
HOLleu_11938	MGLB08438
HOLleu_12113	MGLB08628
HOLleu_12154	MGLB09165
HOLleu_12228	MGLB08978
HOLleu_12564	MGLB02761
HOLleu_12711	MGLB09037
HOLleu_12754	MGLB08742
HOLleu_12789	MGLB08403
HOLleu_12870	MGLB09164
HOLleu_12911	MGLB09320
HOLleu_13112	MGLB08684
HOLleu_13186	MGLB17469
HOLleu_13226	MGLB08556
HOLleu_13262	MGLB08384
HOLleu_13338	MGLB09253
HOLleu_13576	MGLB08640
HOLleu_09438	MGLB07729
HOLleu_09522	MGLB18880
HOLleu_09573	MGLB07436
HOLleu_09613	MGLB07715
HOLleu_09652	MGLB07848
HOLleu_09770	MGLB07727
HOLleu_09809	MGLB07395
HOLleu_09852	MGLB00156
HOLleu_10299	MGLB07447
HOLleu_10334	MGLB07072
HOLleu_10427	MGLB07190
HOLleu_10651	MGLB07515
HOLleu_10767	MGLB07118
HOLleu_10896	MGLB07809
HOLleu_10995	MGLB13105
HOLleu_11048	MGLB07998
HOLleu_11272	MGLB07925
HOLleu_11310	MGLB07275
HOLleu_11346	MGLB07321
HOLleu_11439	MGLB07768
HOLleu_11479	MGLB07829
HOLleu_11681	MGLB03160
HOLleu_07056	MGLB17141
HOLleu_07093	MGLB16339
HOLleu_07170	MGLB17115
HOLleu_07216	MGLB16683
HOLleu_07298	MGLB16088
HOLleu_07406	MGLB16713
HOLleu_07796	MGLB14059
HOLleu_07918	MGLB17181
HOLleu_07956	MGLB11073
HOLleu_08031	MGLB17280
HOLleu_08070	MGLB17012
HOLleu_08351	MGLB16313
HOLleu_08430	MGLB16621
HOLleu_08502	MGLB16572
HOLleu_08804	MGLB17542
HOLleu_08850	MGLB16189
HOLleu_08933	MGLB17106
HOLleu_09092	MGLB16933
HOLleu_09179	MGLB16473
HOLleu_09225	MGLB16139
HOLleu_04786	MGLB11163
HOLleu_04867	MGLB12606
HOLleu_04992	MGLB12312
HOLleu_05029	MGLB12698
HOLleu_05115	MGLB11685
HOLleu_05195	MGLB11866
HOLleu_05335	MGLB12328
HOLleu_05428	MGLB11387
HOLleu_05505	MGLB12478
HOLleu_05583	MGLB11574
HOLleu_05629	MGLB11901
HOLleu_05809	MGLB12708
HOLleu_05851	MGLB12038
HOLleu_05893	MGLB11640
HOLleu_06020	MGLB11716
HOLleu_06108	MGLB10987
HOLleu_06154	MGLB12678
HOLleu_06318	MGLB17589
HOLleu_06391	MGLB11278
HOLleu_06473	MGLB06304
HOLleu_06518	MGLB12161
HOLleu_06557	MGLB11138
HOLleu_06788	MGLB11200
HOLleu_06835	MGLB11100
HOLleu_00118	MGLB19158
HOLleu_00280	MGLB14362
HOLleu_00319	MGLB14103
HOLleu_00469	MGLB14046
HOLleu_01455	MGLB14417
HOLleu_02165	MGLB14016
HOLleu_02293	MGLB15151
HOLleu_02520	MGLB07711
HOLleu_03564	MGLB14344
HOLleu_24628	MGLB02930
HOLleu_25533	MGLB05519
HOLleu_25628	MGLB05214
HOLleu_25671	MGLB05590
HOLleu_25792	MGLB05728
HOLleu_30746	MGLB03195
HOLleu_30878	MGLB02701
HOLleu_30919	MGLB02698
HOLleu_31118	MGLB12754
HOLleu_31164	MGLB02875
HOLleu_28128	MGLB06352
HOLleu_28168	MGLB06117
HOLleu_28284	MGLB06473
HOLleu_31576	MGLB01740
HOLleu_31655	MGLB02199
HOLleu_31699	MGLB02052
HOLleu_34090	MGLB04823
HOLleu_34172	MGLB04130
HOLleu_31306	MGLB00600
HOLleu_31089	MGLB02812
HOLleu_28099	MGLB06790
HOLleu_28256	MGLB06008
HOLleu_42023	MGLB19434
HOLleu_30886	MGLB03127
HOLleu_30967	MGLB19327
HOLleu_31043	MGLB03046
HOLleu_41043	MGLB19522
HOLleu_41134	MGLB19581
HOLleu_41175	MGLB19349
HOLleu_41294	MGLB19172
HOLleu_09060	MGLB16393
HOLleu_09105	MGLB16712
HOLleu_09188	MGLB17049
HOLleu_09237	MGLB10055
HOLleu_27260	MGLB14889
HOLleu_27358	MGLB14594
HOLleu_27398	MGLB14853
HOLleu_27472	MGLB15010
HOLleu_27518	MGLB14783
HOLleu_27567	MGLB14788
HOLleu_27612	MGLB14567
HOLleu_27737	MGLB14466
HOLleu_27788	MGLB14551
HOLleu_27869	MGLB14463
HOLleu_27995	MGLB14498
HOLleu_28042	MGLB00095
HOLleu_25912	MGLB05228
HOLleu_26033	MGLB05692
HOLleu_22830	MGLB09681
HOLleu_22948	MGLB09565
HOLleu_23526	MGLB09428
HOLleu_23827	MGLB12151
HOLleu_24000	MGLB09972
HOLleu_24360	MGLB09990
HOLleu_24518	MGLB10057
HOLleu_21099	MGLB03449
HOLleu_21737	MGLB03504
HOLleu_21831	MGLB03856
HOLleu_21913	MGLB03542
HOLleu_22000	MGLB12751
HOLleu_22139	MGLB12591
HOLleu_22362	MGLB03900
HOLleu_22406	MGLB04481
HOLleu_22531	MGLB03582
HOLleu_22750	MGLB08205
HOLleu_19243	MGLB11023
HOLleu_19487	MGLB11657
HOLleu_19825	MGLB12474
HOLleu_20189	MGLB11057
HOLleu_20233	MGLB11311
HOLleu_20356	MGLB02987
HOLleu_20528	MGLB11925
HOLleu_20567	MGLB17110
HOLleu_11278	MGLB07712
HOLleu_11314	MGLB07270
HOLleu_11642	MGLB07392
HOLleu_07175	MGLB16130
HOLleu_07222	MGLB16756
HOLleu_07485	MGLB16780
HOLleu_07590	MGLB16387
HOLleu_07633	MGLB16426
HOLleu_07676	MGLB16784
HOLleu_07887	MGLB16603
HOLleu_07923	MGLB16625
HOLleu_07961	MGLB16623
HOLleu_08074	MGLB16874
HOLleu_08153	MGLB16939
HOLleu_08237	MGLB16106
HOLleu_08316	MGLB16853
HOLleu_08434	MGLB17514
HOLleu_08582	MGLB17156
HOLleu_08654	MGLB17142
HOLleu_08726	MGLB16795
HOLleu_08893	MGLB17310
HOLleu_08937	MGLB16932
HOLleu_09183	MGLB16529
HOLleu_09232	MGLB16165
HOLleu_09320	MGLB16568
HOLleu_04795	MGLB11794
HOLleu_04872	MGLB11804
HOLleu_04956	MGLB12183
HOLleu_05036	MGLB12185
HOLleu_05119	MGLB18873
HOLleu_17285	MGLB13723
HOLleu_17327	MGLB13282
HOLleu_13738	MGLB20612
HOLleu_13776	MGLB20287
HOLleu_14358	MGLB20543
HOLleu_14396	MGLB20959
HOLleu_14436	MGLB20698
HOLleu_14509	MGLB20431
HOLleu_14595	MGLB13532
HOLleu_14680	MGLB20396
HOLleu_14807	MGLB20355
HOLleu_14844	MGLB20658
HOLleu_14884	MGLB20452
HOLleu_14922	MGLB20554
HOLleu_14968	MGLB20659
HOLleu_15051	MGLB20383
HOLleu_15102	MGLB20376
HOLleu_15141	MGLB20459
HOLleu_15218	MGLB20872
HOLleu_15265	MGLB20560
HOLleu_11779	MGLB08918
HOLleu_11905	MGLB17584
HOLleu_17576	MGLB00646
HOLleu_17758	MGLB01099
HOLleu_17880	MGLB00324
HOLleu_18000	MGLB00971
HOLleu_18082	MGLB00925
HOLleu_18122	MGLB00449
HOLleu_18233	MGLB01029
HOLleu_18269	MGLB00539
HOLleu_18432	MGLB00771
HOLleu_18475	MGLB00699
HOLleu_18525	MGLB00562
HOLleu_18564	MGLB00510
HOLleu_20238	MGLB11960
HOLleu_20280	MGLB11515
HOLleu_20532	MGLB11702
HOLleu_20610	MGLB12269
HOLleu_20652	MGLB12552
HOLleu_20734	MGLB12694
HOLleu_17419	MGLB00339
HOLleu_17491	MGLB00247
HOLleu_21657	MGLB03792
HOLleu_21424	MGLB00701
HOLleu_39109	MGLB18794
HOLleu_39240	MGLB18272
HOLleu_39365	MGLB19818
HOLleu_39869	MGLB19769
HOLleu_39909	MGLB19502
HOLleu_39944	MGLB20010
HOLleu_18797	MGLB00664
HOLleu_18918	MGLB00755
HOLleu_19111	MGLB00318
HOLleu_15569	MGLB13321
HOLleu_15663	MGLB13571
HOLleu_15834	MGLB13446
HOLleu_15953	MGLB20168
HOLleu_15991	MGLB13500
HOLleu_16196	MGLB13555
HOLleu_16239	MGLB20301
HOLleu_16452	MGLB13274
HOLleu_16486	MGLB13059
HOLleu_16526	MGLB13628
HOLleu_16603	MGLB13387
HOLleu_16855	MGLB13072
HOLleu_16937	MGLB13497
HOLleu_17282	MGLB13598
HOLleu_14150	MGLB20719
HOLleu_14676	MGLB12224
HOLleu_14713	MGLB20715
HOLleu_14881	MGLB20488
HOLleu_15096	MGLB20594
HOLleu_15138	MGLB20784
HOLleu_15178	MGLB01946
HOLleu_15482	MGLB20277
HOLleu_11775	MGLB08345
HOLleu_06842	MGLB11144
HOLleu_06395	MGLB11831
HOLleu_07337	MGLB16360
HOLleu_07372	MGLB16902
HOLleu_07407	MGLB16738
HOLleu_07480	MGLB16350
HOLleu_07536	MGLB16781
HOLleu_07797	MGLB16944
HOLleu_07843	MGLB06917
HOLleu_07919	MGLB16891
HOLleu_07957	MGLB16210
HOLleu_08032	MGLB16802
HOLleu_08148	MGLB17046
HOLleu_08233	MGLB16155
HOLleu_08273	MGLB16322
HOLleu_08431	MGLB16541
HOLleu_08465	MGLB16243
HOLleu_08503	MGLB16280
HOLleu_08689	MGLB17182
HOLleu_08805	MGLB17530
HOLleu_08889	MGLB17202
HOLleu_08973	MGLB17050
HOLleu_09053	MGLB16672
HOLleu_09093	MGLB16642
HOLleu_09140	MGLB19322
HOLleu_09180	MGLB16854
HOLleu_04993	MGLB12611
HOLleu_05073	MGLB11477
HOLleu_05116	MGLB11376
HOLleu_05196	MGLB12039
HOLleu_05584	MGLB11950
HOLleu_05630	MGLB12175
HOLleu_05768	MGLB10984
HOLleu_05810	MGLB12327
HOLleu_05852	MGLB12326
HOLleu_05982	MGLB12555
HOLleu_06673	MGLB12605
HOLleu_06749	MGLB12725
HOLleu_06791	MGLB12200
HOLleu_00033	MGLB01087
HOLleu_00075	MGLB18051
HOLleu_01586	MGLB18091
HOLleu_02522	MGLB14123
HOLleu_02619	MGLB13982
HOLleu_03565	MGLB13889
HOLleu_04003	MGLB10027
HOLleu_04267	MGLB20996
HOLleu_04346	MGLB07052
HOLleu_04476	MGLB20146
HOLleu_45245	MGLB11087
HOLleu_44207	MGLB14479
HOLleu_42284	MGLB10374
HOLleu_41209	MGLB19161
HOLleu_41657	MGLB19606
HOLleu_41702	MGLB19232
HOLleu_41787	MGLB19726
HOLleu_41881	MGLB19868
HOLleu_42016	MGLB19983
HOLleu_39691	MGLB18999
HOLleu_39732	MGLB19497
HOLleu_39859	MGLB19825
HOLleu_40015	MGLB19288
HOLleu_40177	MGLB19590
HOLleu_40221	MGLB19235
HOLleu_40259	MGLB19412
HOLleu_40303	MGLB19203
HOLleu_40462	MGLB19914
HOLleu_40501	MGLB19728
HOLleu_40834	MGLB19183
HOLleu_40874	MGLB19022
HOLleu_38325	MGLB18691
HOLleu_38450	MGLB18890
HOLleu_38567	MGLB18773
HOLleu_38827	MGLB18904
HOLleu_38865	MGLB18828
HOLleu_38949	MGLB18717
HOLleu_38989	MGLB18690
HOLleu_39030	MGLB18133
HOLleu_39067	MGLB18160
HOLleu_39102	MGLB11686
HOLleu_39403	MGLB18342
HOLleu_37177	MGLB10841
HOLleu_37261	MGLB10482
HOLleu_37299	MGLB10806
HOLleu_37343	MGLB11321
HOLleu_37384	MGLB10487
HOLleu_37468	MGLB10498
HOLleu_37633	MGLB10628
HOLleu_37716	MGLB10275
HOLleu_37914	MGLB10686
HOLleu_38127	MGLB10570
HOLleu_38165	MGLB10694
HOLleu_38250	MGLB10378
HOLleu_35885	MGLB17936
HOLleu_35923	MGLB17366
HOLleu_35960	MGLB17823
HOLleu_36038	MGLB10839
HOLleu_36245	MGLB08801
HOLleu_36330	MGLB17630
HOLleu_36367	MGLB17555
HOLleu_36534	MGLB15040
HOLleu_36614	MGLB12871
HOLleu_36744	MGLB17376
HOLleu_34336	MGLB15316
HOLleu_34374	MGLB16003
HOLleu_34456	MGLB15426
HOLleu_34495	MGLB15266
HOLleu_34613	MGLB15603
HOLleu_34706	MGLB15219
HOLleu_34790	MGLB15920
HOLleu_35084	MGLB15332
HOLleu_35168	MGLB15810
HOLleu_35214	MGLB05148
HOLleu_35334	MGLB15527
HOLleu_35419	MGLB15929
HOLleu_35465	MGLB15452
HOLleu_35503	MGLB15977
HOLleu_32934	MGLB04767
HOLleu_33054	MGLB04466
HOLleu_33096	MGLB04964
HOLleu_33175	MGLB06979
HOLleu_33462	MGLB04081
HOLleu_33760	MGLB04694
HOLleu_33795	MGLB04814
HOLleu_33833	MGLB04259
HOLleu_34128	MGLB10860
HOLleu_34169	MGLB04308
HOLleu_34203	MGLB04939
HOLleu_31355	MGLB01696
HOLleu_31574	MGLB01803
HOLleu_31653	MGLB02404
HOLleu_31738	MGLB02145
HOLleu_31816	MGLB02039
HOLleu_31896	MGLB01600
HOLleu_32166	MGLB02163
HOLleu_32419	MGLB01786
HOLleu_29888	MGLB03029
HOLleu_29925	MGLB02610
HOLleu_29965	MGLB02577
HOLleu_30051	MGLB10042
HOLleu_30134	MGLB03186
HOLleu_30252	MGLB02958
HOLleu_30376	MGLB03352
HOLleu_30501	MGLB02797
HOLleu_30650	MGLB02950
HOLleu_30834	MGLB03217
HOLleu_30875	MGLB02559
HOLleu_31116	MGLB03197
HOLleu_31201	MGLB20970
HOLleu_28325	MGLB06307
HOLleu_28423	MGLB05890
HOLleu_28460	MGLB06201
HOLleu_28497	MGLB05898
HOLleu_28571	MGLB06246
HOLleu_28614	MGLB06573
HOLleu_28845	MGLB06052
HOLleu_28974	MGLB06118
HOLleu_29296	MGLB05840
HOLleu_29381	MGLB06033
HOLleu_29467	MGLB05985
HOLleu_29512	MGLB06221
HOLleu_29560	MGLB06289
HOLleu_26486	MGLB14576
HOLleu_26523	MGLB13625
HOLleu_26913	MGLB14768
HOLleu_27027	MGLB14751
HOLleu_27066	MGLB14647
HOLleu_27185	MGLB14880
HOLleu_27313	MGLB15090
HOLleu_27360	MGLB14758
HOLleu_27435	MGLB12866
HOLleu_27473	MGLB14912
HOLleu_27519	MGLB14945
HOLleu_27569	MGLB14475
HOLleu_27738	MGLB14705
HOLleu_27789	MGLB14969
HOLleu_27828	MGLB14781
HOLleu_27871	MGLB14549
HOLleu_24796	MGLB05489
HOLleu_24922	MGLB09085
HOLleu_25148	MGLB05634
HOLleu_25324	MGLB05288
HOLleu_25668	MGLB05488
HOLleu_25790	MGLB05773
HOLleu_25914	MGLB05309
HOLleu_22831	MGLB09733
HOLleu_22911	MGLB09924
HOLleu_22954	MGLB09423
HOLleu_22997	MGLB09670
HOLleu_23698	MGLB09555
HOLleu_23737	MGLB10118
HOLleu_24001	MGLB09686
HOLleu_24362	MGLB06866
HOLleu_24403	MGLB10069
HOLleu_24519	MGLB09581
HOLleu_21100	MGLB03810
HOLleu_21512	MGLB03986
HOLleu_21601	MGLB12917
HOLleu_21793	MGLB06200
HOLleu_21953	MGLB00217
HOLleu_22712	MGLB01878
HOLleu_19244	MGLB11697
HOLleu_19282	MGLB11309
HOLleu_19366	MGLB11543
HOLleu_19865	MGLB12285
HOLleu_20276	MGLB12050
HOLleu_20357	MGLB11789
HOLleu_20568	MGLB11354
HOLleu_20648	MGLB11286
HOLleu_17757	MGLB00543
HOLleu_17951	MGLB00498
HOLleu_18116	MGLB00323
HOLleu_18193	MGLB00277
HOLleu_18267	MGLB16041
HOLleu_18388	MGLB00586
HOLleu_18600	MGLB20476
HOLleu_18634	MGLB00989
HOLleu_18798	MGLB00878
HOLleu_18958	MGLB00654
HOLleu_18995	MGLB00288
HOLleu_19196	MGLB00885
HOLleu_15570	MGLB13494
HOLleu_15955	MGLB13734
HOLleu_16033	MGLB13296
HOLleu_16156	MGLB13396
HOLleu_16199	MGLB13516
HOLleu_16241	MGLB13244
HOLleu_16416	MGLB13568
HOLleu_16453	MGLB13536
HOLleu_16487	MGLB13684
HOLleu_16566	MGLB13757
HOLleu_16604	MGLB13047
HOLleu_16857	MGLB13618
HOLleu_16898	MGLB13572
HOLleu_16938	MGLB13586
HOLleu_17283	MGLB13805
HOLleu_17325	MGLB13114
HOLleu_13774	MGLB20335
HOLleu_13860	MGLB20849
HOLleu_13986	MGLB20991
HOLleu_14113	MGLB04513
HOLleu_14151	MGLB20337
HOLleu_14314	MGLB20941
HOLleu_14394	MGLB20458
HOLleu_14434	MGLB11750
HOLleu_14804	MGLB20319
HOLleu_14882	MGLB20787
HOLleu_14966	MGLB20988
HOLleu_15139	MGLB20313
HOLleu_15483	MGLB20225
HOLleu_11940	MGLB08618
HOLleu_11979	MGLB09322
HOLleu_12115	MGLB08638
HOLleu_12192	MGLB09170
HOLleu_12483	MGLB08907
HOLleu_12521	MGLB08552
HOLleu_12679	MGLB08565
HOLleu_12713	MGLB08805
HOLleu_12791	MGLB09234
HOLleu_12829	MGLB08674
HOLleu_12872	MGLB08712
HOLleu_13075	MGLB09025
HOLleu_13149	MGLB08419
HOLleu_13228	MGLB08691
HOLleu_13542	MGLB09185
HOLleu_09443	MGLB08082
HOLleu_09576	MGLB08048
HOLleu_09618	MGLB08052
HOLleu_09654	MGLB08083
HOLleu_09691	MGLB07795
HOLleu_09772	MGLB07547
HOLleu_09855	MGLB00159
HOLleu_09982	MGLB07336
HOLleu_10078	MGLB08098
HOLleu_10113	MGLB07837
HOLleu_10301	MGLB08069
HOLleu_10769	MGLB21021
HOLleu_11051	MGLB07816
HOLleu_11091	MGLB07160
HOLleu_11274	MGLB07081
HOLleu_11394	MGLB07904
HOLleu_11485	MGLB07555
HOLleu_11524	MGLB07693
HOLleu_11639	MGLB00161
HOLleu_07059	MGLB17124
HOLleu_07218	MGLB11016
HOLleu_07257	MGLB16705
HOLleu_07301	MGLB16845
HOLleu_07338	MGLB17267
HOLleu_07408	MGLB17259
HOLleu_07539	MGLB17130
HOLleu_07630	MGLB16364
HOLleu_07798	MGLB16454
HOLleu_07997	MGLB17074
HOLleu_08033	MGLB16958
HOLleu_08072	MGLB16194
HOLleu_08274	MGLB16113
HOLleu_08353	MGLB16579
HOLleu_08466	MGLB16459
HOLleu_08504	MGLB16365
HOLleu_08580	MGLB16900
HOLleu_08652	MGLB16082
HOLleu_08724	MGLB16897
HOLleu_08767	MGLB02913
HOLleu_08935	MGLB16438
HOLleu_08974	MGLB19068
HOLleu_09228	MGLB16777
HOLleu_09315	MGLB16645
HOLleu_04994	MGLB12031
HOLleu_05032	MGLB11032
HOLleu_05117	MGLB11725
HOLleu_05430	MGLB12070
HOLleu_05507	MGLB12243
HOLleu_05686	MGLB11572
HOLleu_05769	MGLB11594
HOLleu_05895	MGLB11696
HOLleu_05944	MGLB11643
HOLleu_06157	MGLB12362
HOLleu_06320	MGLB11673
HOLleu_06393	MGLB12148
HOLleu_06432	MGLB00076
HOLleu_06559	MGLB11773
HOLleu_06750	MGLB11914
HOLleu_06792	MGLB12703
HOLleu_06837	MGLB11731
HOLleu_07009	MGLB11524
HOLleu_00283	MGLB14311
HOLleu_00369	MGLB14304
HOLleu_00918	MGLB14280
HOLleu_01094	MGLB08425
HOLleu_01824	MGLB03232
HOLleu_02071	MGLB14348
HOLleu_02167	MGLB13969
HOLleu_02621	MGLB14165
HOLleu_02671	MGLB14099
HOLleu_02848	MGLB20133
HOLleu_03566	MGLB14264
HOLleu_03960	MGLB14038
HOLleu_04347	MGLB16924
HOLleu_45015	MGLB16133
HOLleu_42082	MGLB03493
HOLleu_41169	MGLB14297
HOLleu_41248	MGLB19674
HOLleu_41334	MGLB19159
HOLleu_41573	MGLB19669
HOLleu_41789	MGLB19742
HOLleu_41967	MGLB11927
HOLleu_39694	MGLB19037
HOLleu_39938	MGLB19298
HOLleu_40016	MGLB19733
HOLleu_40222	MGLB19698
HOLleu_40260	MGLB19262
HOLleu_40503	MGLB19869
HOLleu_40547	MGLB11701
HOLleu_40672	MGLB20044
HOLleu_40718	MGLB19896
HOLleu_40835	MGLB19413
HOLleu_40875	MGLB19667
HOLleu_38451	MGLB18700
HOLleu_38530	MGLB18349
HOLleu_38568	MGLB18888
HOLleu_38794	MGLB18261
HOLleu_38866	MGLB18573
HOLleu_38952	MGLB18703
HOLleu_38991	MGLB18108
HOLleu_39103	MGLB18183
HOLleu_39277	MGLB15401
HOLleu_39359	MGLB18314
HOLleu_39533	MGLB00203
HOLleu_39638	MGLB18469
HOLleu_37178	MGLB10713
HOLleu_37262	MGLB10808
HOLleu_37344	MGLB10389
HOLleu_37469	MGLB10600
HOLleu_37517	MGLB10317
HOLleu_37558	MGLB10734
HOLleu_37634	MGLB10658
HOLleu_37718	MGLB10434
HOLleu_37754	MGLB01701
HOLleu_37833	MGLB10670
HOLleu_37915	MGLB00561
